mass_kg,stress_mpa
10.507496800645029,65.22055053710938
11.217130573150742,57.01195526123047
13.238179364814494,45.1284065246582
17.218709255442107,33.36066818237305
16.738093041613265,36.9255485534668
10.511563145841434,65.11543273925781
11.243388131704508,52.82301330566406
19.51452366255703,31.58197784423828
25.003087947248854,31.032331466674805
39.83190098635596,28.9106502532959
26.059550001822707,30.197397232055664
12.946985712207985,47.833343505859375
12.93407591709844,49.216922760009766
11.182086105748299,58.794681549072266
13.027749542504635,45.24445724487305
18.574738717862793,32.39683151245117
12.608773487078208,50.92485046386719
9.766122683581138,72.61213684082031
16.73282913734626,38.81281661987305
11.532719626273215,51.894168853759766
16.507130116095716,38.89506530761719
