W1,W2,R,t,mass_kg,stress_mpa
0.571001515134021,0.10052227966261955,0.06995799529471479,0.019999446381020535,68.46757511427829,25.767547607421875
0.6280063602416409,0.10000898967820392,0.0699974055712623,0.019999137049839723,83.25180662978116,25.32378387451172
0.5602812309536642,0.10006522587477198,0.06992035788774782,0.01999922711063018,65.86690634488228,25.787334442138672
0.5414464686585188,0.10000557205803866,0.06992485152207409,0.01999958330397265,61.38861153864367,25.92498016357422
0.3004892729683396,0.10019336653565489,0.06991878844592432,0.01165425433882042,10.23343048733516,53.32292556762695
0.6610222356940304,0.10003450959214169,0.06997533668690832,0.019983138369943282,92.36882887912323,25.16297149658203
0.6526306210024014,0.10000986760085864,0.06996393773091167,0.019998146736751238,90.05830158764462,25.186134338378906
0.30974622007907276,0.10009538723384331,0.06992002234611226,0.019978568114932208,18.765989771924932,30.749217987060547
0.551738520520239,0.10000096042103779,0.06992267331556058,0.019998308002832546,63.81491769033616,25.844614028930664
0.62000559600892,0.10000763503324574,0.06993460445615066,0.01999951147957983,81.09629848131065,25.376726150512695
0.30024321135545273,0.10103743767025873,0.06991988941823897,0.011198119662331944,9.794490336598782,55.81708526611328
0.30014700608046563,0.1278511744225663,0.06992460277695589,0.01003576547130974,8.106380970589214,76.56749725341797
0.3000604638560809,0.1002546829827612,0.06999292008074444,0.01864596501935123,16.31886396086672,33.55253601074219
0.3000576369025061,0.10004020006192907,0.06992153058922226,0.010876737669015943,9.523866797941022,57.02203369140625
0.3001079512585537,0.10003054031304463,0.0699645275518272,0.013995783530423632,12.260010990864792,44.4513053894043
0.30009825998983847,0.10313918353189686,0.06998500376724688,0.01438932414808977,12.505785043434313,44.3037223815918
0.300478326219813,0.10011369810269766,0.0699531101718286,0.011673458182687797,10.251605492374315,53.199256896972656
0.30023107113190806,0.10007467001328049,0.06991988941823897,0.011198119662331944,9.817025554435723,55.4267578125
0.3006734720152402,0.10000170577624709,0.06998197684983314,0.011406092718997736,10.034124480624543,54.35778045654297
0.4476026215627876,0.10001391408424519,0.06996309214568257,0.019957358346099255,41.253341611363474,26.989961624145508
0.6701716839925387,0.10004605552219771,0.06999098107723688,0.01999949756136618,95.0747960610243,25.08954429626465
0.6357044749551151,0.10000879824661106,0.06992385032388444,0.019998828656680692,85.35122026920018,25.28531265258789
0.4618584812489165,0.10000525683342007,0.069898676874086,0.01999977833254362,44.1414246223644,26.73758888244629
0.5364914115954823,0.10000463491518925,0.06997521530777673,0.0199905337106271,60.20803820601627,25.974348068237305
0.3006734720152402,0.10000170577624709,0.06998270034062408,0.011406092718997736,10.034127157607102,54.357627868652344
0.30001790793937655,0.10003064063320173,0.06930710368989847,0.01376331489974343,12.045417370581248,45.31148910522461
0.6125478572473474,0.10001351710604867,0.06999682593044884,0.01999977629300117,79.11205862396478,25.41748809814453
